report_id,indicator_id,indicator_name,dimension,indicator_type,status,value,unit,qualitative_text,evidence_quote,page_no,block_id,block_type,llm_confidence,llm_reason,source_candidate_count,elapsed_seconds,postprocess_repaired,quantitative_incomplete,repair_method,repair_reason,raw_response
000158_常山北明_2025_ESG报告,e_waste_total,废弃物产生量,E,quantitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
000158_常山北明_2025_ESG报告,e_hazardous_waste,危险废弃物产生量,E,quantitative,missing,,,,,,,,0.0000,,1,0.587,false,false,none,,
000158_常山北明_2025_ESG报告,e_nonhazardous_waste,一般废弃物产生量,E,quantitative,missing,,,,,,,,0.0000,,1,0.530,false,false,none,,
000158_常山北明_2025_ESG报告,e_waste_recycling,废弃物回收利用量,E,quantitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
000158_常山北明_2025_ESG报告,e_air_pollutants,大气污染物排放,E,quantitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
000158_常山北明_2025_ESG报告,e_nox,氮氧化物排放量,E,quantitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
000158_常山北明_2025_ESG报告,e_voc,挥发性有机物排放量,E,quantitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
000158_常山北明_2025_ESG报告,e_particulate,颗粒物排放量,E,quantitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
000158_常山北明_2025_ESG报告,e_environmental_penalty,环境处罚,E,boolean,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
000158_常山北明_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,missing,,,,,,,,0.0000,,1,0.510,false,false,none,,
000158_常山北明_2025_ESG报告,e_green_product,绿色产品与服务,E,qualitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
000158_常山北明_2025_ESG报告,e_green_office,绿色办公,E,boolean,found,true,,公司推行无纸化办公，落实双面打印、线上传阅与电子归档，降低资源消耗与废弃物产生。,公司积极践行循环经济发展理念，将资源节约与循环利用深度融入全流程运营管理。围绕电子设备、办公设施、包装材料等各类物资，大力推进分类回收再生持续提升资源利用效率：同时深化数字化办公转型，依托办公自动化系统推行无纸化办公模式，严格落实必要文件双面打印、非必要文件线上传阅与电子归档等举措，最大限度降低资源消耗与废弃物产生，助力绿色低碳运营。,27,000158_常山北明_2025_ESG报告:p27:b9,paragraph,0.0000,明确披露无纸化办公措施,1,1.000,false,false,none,,
000158_常山北明_2025_ESG报告,s_employee_total,员工总数,S,quantitative,found,"2,015",人,,"在职员工总数 | 人 | 3,905 | 2,158 | 2,015",29,000158_常山北明_2025_ESG报告:p29:b2,table,0.0000,明确数值,2,0.876,false,false,none,,
000158_常山北明_2025_ESG报告,s_employee_gender,女性员工人数或占比,S,quantitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
000158_常山北明_2025_ESG报告,s_compensation_benefits,薪酬福利,S,qualitative,found,,,公司建立完善薪酬福利体系，实施《薪酬绩效管理制度》《绩效考核管理办法》，实现薪酬管理规范化、制度化。公司每月按时足额支付员工薪酬，按规定为员工足额缴纳“五险一金”，严格执行带薪年休假、产假、育儿假等法定假期，落实防暑补贴，取暖补贴，独生子女补贴等福利，每年为全体员工安排健康体检，全方位保障员工薪酬福利与健康权益。,公司建立完善薪酬福利体系，实施《薪酬绩效管理制度》《绩效考核管理办法》，实现薪酬管理规范化、制度化。公司每月按时足额支付员工薪酬，按规定为员工足额缴纳“五险一金”:严格执行带薪年休假、产假、育儿假等法定假期，落实防暑补贴，取暖补贴，独生子女补贴等福利：每年为全休员工安排健康休检，全方位保障员工薪酬福利与健康权益。,20,000158_常山北明_2025_ESG报告:p20:b7,paragraph,0.0000,明确披露薪酬福利体系,3,1.272,false,false,none,,
000158_常山北明_2025_ESG报告,s_employee_rights,员工权益保障,S,qualitative,found,true,,公司持续健全民主管理机制，充分保障职工知情权、参与权、表达权、监督权。2025年7月，公司召开职工代表大会依法选举产生董事会职卫代表董事：11月，召开第四届工会会员代表大会第一次会议，选举产生新一届工会委员会、经费审查委员会及女职工委员会，为推动企业与职工共同发展筑牢坚实组织保障。,公司持续健全民主管理机制，充分保障职工知情权、参与权、表达权、监督权。2025年7月，公司召开职工代表大会依法选举产生董事会职卫代表董事：11月，召开第四届工会会员代表大会第一次会议，选举产生新一届工会委员会、经费审查委员会及女职工委员会，为推动企业与职工共同发展筑牢坚实组织保障。,20,000158_常山北明_2025_ESG报告:p20:b9,paragraph,0.0000,明确披露员工权益保障机制,5,1.257,false,false,none,,
000158_常山北明_2025_ESG报告,s_diversity_equal_opportunity,多元化与平等机会,S,qualitative,missing,,,,,,,,0.0000,,1,0.583,false,false,none,,
000158_常山北明_2025_ESG报告,s_occupational_health,职业健康,S,qualitative,found,,,公司通过员工活动、员工培训、职工代表大会等措施保障员工职业健康与安全，提供健康安全的工作环境。,员工 | 保障员工权益 | 员工活动 畅通职业发展渠道 | 员工培训 职业健康与安全 | 职工代表大会 优化工作环境 | 提供健康安全的工作环境,6,000158_常山北明_2025_ESG报告:p6:b8,table,0.9000,明确提及职业健康与安全,5,1.081,false,false,none,,
000158_常山北明_2025_ESG报告,s_safety,安全生产,S,qualitative,found,,,公司成立安全生产委员会，构建完善管理网络体系，制定安全生产责任制及《安全标准化管理手册》，与企业负责人签订责任状明确职责。,公司成立由董事长担任第一主任的安全生产委员会，构建完善的安全生产管理网络体系：健全安全生产制度标准，制定安全生产责任制、规章制度及《安全标准化管理手册》；与所属企业负责人签订安全生产及消防安全相关责任状，明确党政领导干部安全生产（消防）职责与年度任务清单，为生产经营平稳运行提供坚实制度保障。,21,000158_常山北明_2025_ESG报告:p21:b2,paragraph,0.9500,明确披露安全生产机制,5,1.240,false,false,none,,
000158_常山北明_2025_ESG报告,s_work_injury,工伤事故,S,quantitative,missing,,,,,,,,0.0000,明确数值 conservative_missing,2,0.826,false,false,conservative_missing,work-injury count requires explicit work-injury evidence,
000158_常山北明_2025_ESG报告,s_product_quality,产品质量管理,S,qualitative,found,,,公司构建多层次质量责任体系，制定质量管理制度，实施ISO9001质量管理体系，确保产品和服务质量符合要求。,公司构建以最高管理者为第一责任人、首席质量官为第一质量人、中层管理人员为质量管理的执行者和推动者、一线员工为质量管理的执行者和参与者的多层次、全方位、一体化质量责任体系。公司制定《管理手册》《内部审核程序》《管理评审程序》等质量管理制度，参照相关标准制定质量方针与目标，严格流程控制与内部审核；各子公司在《质量手册》框架下建立适配本单位的程序文件，确保体系有效运行。公司积极建设卓越绩效体系，将质量管理流程制度化、规范化，并于2025年10月完成ISQ9001质量管理体系监督审核。,17,000158_常山北明_2025_ESG报告:p17:b8,paragraph,0.0000,明确提及质量管理,5,1.210,false,false,none,,
000158_常山北明_2025_ESG报告,s_customer_satisfaction,客户满意度,S,quantitative,missing,,,,,,,,0.0000,,5,0.641,false,false,none,,
000158_常山北明_2025_ESG报告,s_customer_complaints,客户投诉,S,quantitative,missing,,,,,,,,0.0000,,3,0.543,false,false,none,,
000158_常山北明_2025_ESG报告,s_data_security,数据安全与隐私保护,S,boolean,found,true,,公司建立自上而下的数据安全管理机制，明确职责分工，依托子公司北明软件完备的信息安全管理体系，将数据合规、隐私保护嵌入业务全流程。,公司建立自上而下的数据安全管理机制，明确管理层、业务部门技术部门及子公司在数据安全与隐私保护中的职责达界，形成统筹协调、分级负责的治理格局。依托子公司北明软件完备的信息安全管理体系，将数据合规、隐私保护嵌入业务全流程。,21,000158_常山北明_2025_ESG报告:p21:b12,paragraph,0.0000,明确披露数据安全管理机制,5,1.053,false,false,none,,
000158_常山北明_2025_ESG报告,s_research_development,研发投入,S,quantitative,found,25244.53,万元,,研发投入25.244.53万元,16,000158_常山北明_2025_ESG报告:p16:b28,list,0.9500,明确数值,5,0.862,false,false,none,,
000158_常山北明_2025_ESG报告,s_patents,专利数量,S,quantitative,found,5,件,,●新增授权发明专利 5件，其中实用新型专利1件,16,000158_常山北明_2025_ESG报告:p16:b29,list,0.9500,明确提及新增授权发明专利5件,5,0.836,false,false,none,,
000158_常山北明_2025_ESG报告,s_supplier,供应商管理,S,boolean,found,true,,公司建立完善采购和供应商管理机制，实施公开招标、动态管理与年度考核。,公司建立完善采购和供应商管理机制。在采购实施环节，严格遵守《中华人民共和国招标投标法》《国有企业采购操作规范》等法律规范，以及《工程项目招标管理办法》《关联交易管理制度》等内部制度，规范采用公开招标、竞争谈判竞争磋商等多元化采购方式。在供应商准入与评估阶段，主动将质量标准、环境保护、安全生产等要素纳入评估与准入条款。公司推行供应商动态管理与年度综合考核，按照统一考核评分标准开展全面评估，对考核不达标的供应商及时移出合格供应商名录,19,000158_常山北明_2025_ESG报告:p19:b24,paragraph,0.9500,明确披露供应商管理机制,3,1.144,false,false,none,,
000158_常山北明_2025_ESG报告,s_community_investment,公益慈善投入,S,quantitative,missing,,,,,,,,0.0000,,1,0.563,false,false,none,,
000158_常山北明_2025_ESG报告,s_volunteer_hours,志愿服务时长,S,quantitative,found,200,小时,,志愿者活动累计参与时长 | 小时 | 144 | 280 | 200,30,000158_常山北明_2025_ESG报告:p30:b0,table,0.9500,明确数值,5,0.827,false,false,none,,
000158_常山北明_2025_ESG报告,s_rural_revitalization,乡村振兴,S,qualitative,found,,,常山北明积极参与常山集团'走亲'帮扶活动，聚焦民生需求，精准开展物资帮扶与暖心关怀。2025年2月赴石家庄市赵县北王里镇小琉璃村开展慰问帮扶，为13户低保家庭送上生活物资。,常山北明始终将助力乡村振兴作为履行社会责任的重要着力点，积极参与常山集团'走亲'帮扶活动，聚焦民生需求，精准开展物资帮扶与暖心关怀。2025年2月公司赴石家庄市赵县北王里镇小琉璃村开展慰问帮扶，为13户低保家庭送上生活物资，把温暖送到群众身边。,22,000158_常山北明_2025_ESG报告:p22:b10,paragraph,0.9500,明确提及乡村振兴活动。,5,1.279,false,false,none,,
000158_常山北明_2025_ESG报告,s_human_rights,人权与劳工准则,S,boolean,found,true,,公司坚决杜绝歧视、强制劳动、童工及骚扰霸凌，构建多元平等包容用工环境。,公司坚决杜绝任何形式的歧视，强制劳动，童工使用及骚扰霸凌行为，充分尊重员工个体差异，积极构建多元，平等包容的用工环境。,20,000158_常山北明_2025_ESG报告:p20:b5,paragraph,0.0000,明确披露人权准则,1,0.877,false,false,none,,
000158_常山北明_2025_ESG报告,g_board_size,董事会人数,G,quantitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
000158_常山北明_2025_ESG报告,g_independent_director_ratio,独立董事占比,G,quantitative,found,4,名,,按类型 | 独立董事 | 名 | 4 | 4 | 4,29,000158_常山北明_2025_ESG报告:p29:b1,table,0.9500,明确数值,3,0.776,false,false,none,,
000158_常山北明_2025_ESG报告,g_board_diversity,董事会多元化,G,quantitative,found,2,名,,女性董事 | 名 | 2 | 8 | 8,29,000158_常山北明_2025_ESG报告:p29:b1,table,0.9500,明确提及女性董事数量,1,0.800,false,false,none,,
000158_常山北明_2025_ESG报告,g_board_meetings,董事会会议次数,G,quantitative,found,15,次,,2025年召开董事会会议15次审议通过补选董事、董事会换届选举、资产置换和定期报告等59项议案。,11,000158_常山北明_2025_ESG报告:p11:b8,paragraph,0.0000,明确提及2025年15次,2,0.864,false,false,none,,
000158_常山北明_2025_ESG报告,g_shareholder_meetings,股东大会次数,G,quantitative,found,5,次,,2025年召开股东会会议5次，审议通过议案20项。,11,000158_常山北明_2025_ESG报告:p11:b6,paragraph,0.9500,明确提及2025年召开5次,5,0.918,false,false,none,,
000158_常山北明_2025_ESG报告,g_esg_governance,ESG 治理架构,G,boolean,found,true,,"报告披露了ESG治理架构相关内容，包括治理篇:一流规范,筑牢发展根基","治理篇:一流规范,筑牢发展根基",31,000158_常山北明_2025_ESG报告:p31:b28,paragraph,0.9500,明确提及治理篇,2,0.840,false,false,none,,
000158_常山北明_2025_ESG报告,g_esg_strategy,ESG 战略目标,G,qualitative,missing,,,,,,,,0.0000,,1,0.567,false,false,none,,
000158_常山北明_2025_ESG报告,g_stakeholder_communication,利益相关方沟通,G,qualitative,found,,,公司高度重视利益相关方沟通工作，主动识别股东、客户、员工、合作伙伴等各类利益相关方需求，依托官网、官微权威媒体等多元渠道，深化沟通与互动交流，积极回应各利益相关方的关切,公司高度重视利益相关方沟通工作，主动识别股东、客户、员工、合作伙伴等各类利益相关方需求，依托官网、官微权威媒体等多元渠道，深化沟通与互动交流，积极回应各利益相关方的关切,6,000158_常山北明_2025_ESG报告:p6:b7,paragraph,0.0000,明确提及沟通机制,5,0.967,false,false,none,,
