report_id,indicator_id,quote_changed,original_evidence_quote,final_evidence_quote,value_origin,unit_origin,derivation_method,derivation_expression,derivation_inputs_json,review_kind,reviewed_at
000968_蓝焰控股_2025_ESG报告,s_work_injury,False,工伤事故发生数 | 次 | 0,工伤事故发生数 | 次 | 0,direct,normalized_or_inferred,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
000968_蓝焰控股_2025_ESG报告,s_supplier,True,公司持续健全采购与供应商管理制度体系，构建供应链全生命周期、全链条闭环管理机制，坚持公平公正、规范透明开展合作。,公司持续健全采购与供应商管理制度体系，构建供应链全生命周期、全链条闭环管理机制，坚持公平公正、规范透明开展合作,,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
000968_蓝焰控股_2025_ESG报告,g_board_diversity,False,截至2025年底，董事会共由7名董事组成，其中男性董事5名、女性董事2名，女性董事占比28.6%。,截至2025年底，董事会共由7名董事组成，其中男性董事5名、女性董事2名，女性董事占比28.6%。,direct,normalized_or_inferred,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
000968_蓝焰控股_2025_ESG报告,g_anti_corruption,True,GRI 205反腐败 2016 | 3-3 | 实质性议题的管理 | 反商业贿赂及反贪污 205-1 | 已进行腐败风险评估的运营点 | 反商业贿赂及反贪污,"GRI 205反腐败 2016 | 3-3 | 实质性议题的管理 | 反商业贿赂及反贪污 
205-1 | 已进行腐败风险评估的运营点 | 反商业贿赂及反贪污",,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
000998_隆平高科_2025_ESG报告,e_ghg_total,True,"2025年，公司温室气体排放（范围一和范围二）总量为 67,303.89 吨二氧化碳当量","2025年，公司温室气体排放（范围一和范围二）
总量为
67,303.89 吨二氧化碳当量",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
000998_隆平高科_2025_ESG报告,e_green_product,True,培育低镉、抗病虫草害等特征的绿色农作物品种，助力农业绿色化转型；AI+基因组育种提升效率，减少试验田资源消耗。,"培育低镉、抗病虫草害等特征的绿色农作物品种,助力农业绿色化转型;AI+基因组育种提升效率,减少试验田资源消耗",,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
000998_隆平高科_2025_ESG报告,s_product_quality,True,创建“双全双零”质量管理模式，即以“产品质量零缺陷、服务过程零遗憾”为目标，实现种子“全生命周期、全业务流程”质量管理。,创建“双全双零”质量管理模式，即以“产品质量零缺陷、服务过程零遗憾”为目标，实现种子“全生命周期、全业务流程”质量管理,,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
000998_隆平高科_2025_ESG报告,s_patents,True,公司累计拥有有效专利 | 件 | 125 -发明专利 | 件 | 72 -实用新型专利 | 件 | 43 -外观专利 | 件 | 10,"公司累计拥有有效专利 | 件 | 125 
-发明专利 | 件 | 72 
-实用新型专利 | 件 | 43 
-外观专利 | 件 | 10",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
001287_中电港_2025_ESG报告,e_green_office,True,我们积极倡导并践行绿色办公方式，从办公地址选择、办公方式优化、办公运营管理等方面入手，持续细化管理细节，推动全体员工养成绿色节约意识。,我们积极倡导并践行绿色办公方式，从办公地址选择、办公方式优化、办公运营管理等方面入手，持续细化管理细节，推动全体员工养成绿色节约意识,,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
001287_中电港_2025_ESG报告,g_board_size,True,治理 指标 | 单位 | 2023 | 2024 | 2025 董事会人数 | 人 | 9 | 9 | 11,"治理 
指标 | 单位 | 2023 | 2024 | 2025 
董事会人数 | 人 | 9 | 9 | 11",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
001287_中电港_2025_ESG报告,g_independent_director_ratio,True,董事会人数 | 人 | 9 | 9 | 11 独立董事人数 | 人 | 3 | 3 | 4,"董事会人数 | 人 | 9 | 9 | 11 
独立董事人数 | 人 | 3 | 3 | 4",derived,normalized_or_inferred,ratio_from_disclosed_counts_or_fraction,依据表格数据计算2025年独立董事占比。,"{""numeric_tokens"":[""9"",""9"",""11"",""3"",""3"",""4""],""evidence_quote"":""董事会人数 | 人 | 9 | 9 | 11 \n独立董事人数 | 人 | 3 | 3 | 4""}",deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
001322_箭牌家居_2025_ESG报告,e_climate_risk,True,公司将气候变化风险列为重要议题，依托公司 ESG 组织体系，建立了由董事会参与的气候议题治理机制，构建了从战略规划、组织协调到落地执行的三级管理架构。,公司将气候变化风险列为重要议题，依托公司 ESG 组织体系，建立了由董事会参与的气候议题治理机制，构建了从战略规划、组织协调到落地执行的三级管理架构,,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
001322_箭牌家居_2025_ESG报告,e_waste_total,False,"2025 年，公司一般工业固体废物产生量约 4.76 万吨，危险废物产生量 2,294 吨，均得到妥善管理。","2025 年，公司一般工业固体废物产生量约 4.76 万吨，危险废物产生量 2,294 吨，均得到妥善管理。",derived,direct,aggregation_of_disclosed_components,证据明确披露了一般工业固废和危废产生量，求和得到总废弃物产生量。,"{""numeric_tokens"":[""2025"",""4.76"",""2,294""],""evidence_quote"":""2025 年，公司一般工业固体废物产生量约 4.76 万吨，危险废物产生量 2,294 吨，均得到妥善管理。""}",deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
001322_箭牌家居_2025_ESG报告,g_independent_director_ratio,False,新一届董事会由11名董事组成，其中非独立董事6名，独立董事4名，职工代表董事1名,新一届董事会由11名董事组成，其中非独立董事6名，独立董事4名，职工代表董事1名,derived,normalized_or_inferred,ratio_from_disclosed_counts_or_fraction,证据明确披露董事会总人数及独立董事人数，可计算占比。,"{""numeric_tokens"":[""11"",""6"",""4"",""1""],""evidence_quote"":""新一届董事会由11名董事组成，其中非独立董事6名，独立董事4名，职工代表董事1名""}",deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
001322_箭牌家居_2025_ESG报告,g_esg_strategy,True,将ESG理念深度融入战略决策与运营管理，以切实的行动回应时代要求，追求长期的高质量发展。,将 ESG 理念深度融入战略决策与运营管理，以切实的行动回应时代要求，追求长期的高质量发展,,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
001390_古麒绒材_2025_可持续发展报告,e_green_product,True,计划采用可降解包装、生产回收羽绒制成品等绿色产品，满足绿色消费需求。推出轻薄保暖、防潮抗菌、多功能复合型羽绒产品，适配气候变化与消费升级。,"计划采用可降解包装、生产回收羽绒制成品等绿色产品,满足绿色消费需求。推出轻薄保暖、防潮抗菌、多功能复合型羽绒产品,适配气候变化与消费升级",,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
001390_古麒绒材_2025_可持续发展报告,e_green_office,True,在日常办公与运营中，公司积极倡导绿色办公，大力推行资源节约举措。对于办公用品，我们严格践行以旧换新制度，尤其倡导打印纸双面打印、重复利用；清洁类用品倡议按需申领，杜绝浪费。,在日常办公与运营中，公司积极倡导绿色办公，大力推行资源节约举措。对于办公用品，我们严格践行以旧换新制度，尤其倡导打印纸双面打印、重复利用；清洁类用品倡议按需申领，杜绝浪费,,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
001390_古麒绒材_2025_可持续发展报告,s_research_development,True,"研发创新 研发投入 | 万元 | 3,251","研发创新 
研发投入 | 万元 | 3,251",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
001390_古麒绒材_2025_可持续发展报告,s_patents,False,"截至报告期末,公司累计获得授权并维持有效的发明专利15项、实用新型专利56项。","截至报告期末,公司累计获得授权并维持有效的发明专利15项、实用新型专利56项。",derived,direct,aggregation_of_disclosed_components,证据明确给出发明专利和实用新型专利数量，求和得总数。,"{""numeric_tokens"":[""15"",""56""],""evidence_quote"":""截至报告期末,公司累计获得授权并维持有效的发明专利15项、实用新型专利56项。""}",deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
001390_古麒绒材_2025_可持续发展报告,g_risk_management,True,公司已将ESG风险的识别、评估及管理全面纳入风险管理机制，并将可持续发展因素深度融入业务运营之中。为强化ESG风险管理，公司依据重要性议题评估结果，对专项ESG风险展开深入评估与应对。,公司已将ESG风险的识别、评估及管理全面纳入风险管理机制，并将可持续发展因素深度融入业务运营之中。为强化ESG风险管理，公司依据重要性议题评估结果，对专项ESG风险展开深入评估与应对,,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
002011_盾安环境_2025_ESG报告,e_climate_risk,True,"- 优化供应链布局,在供应链评估中纳入气候变化风险,确保原材料及产品运输的稳定性; - 可通过多元化供应商选择，降低对特定港口或地区的依赖，减少极端天气可能导致的供应链中断风险。","优化供应链布局,在供应链评估中纳入气候变化风险,确保原材料及产品运输的稳定性;
- 可通过多元化供应商选择，降低对特定港口或地区的依赖，减少极端天气可能导致的供应链中断风险",,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
002011_盾安环境_2025_ESG报告,e_air_pollutants,True,"颗粒物(PM) | 千克 | 5,913.9 | 4,504.4 | / 硫氧化物(SOx) | 千克 | 747.53 | 796.7 | 753.03 氮氧化物(NOx) | 千克 | 4,391.5 | 4,621.5 | 4,319.89 挥发性有机物(VOCs) | 千克 | 5,053.6 | 5,635.2 | 4,173.7","颗粒物(PM) | 千克 | 5,913.9 | 4,504.4 | / 
硫氧化物(SOx) | 千克 | 747.53 | 796.7 | 753.03 
氮氧化物(NOx) | 千克 | 4,391.5 | 4,621.5 | 4,319.89 
挥发性有机物(VOCs) | 千克 | 5,053.6 | 5,635.2 | 4,173.7",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
002011_盾安环境_2025_ESG报告,s_research_development,True,"指标 | 单位 | 2025 | 2024 | 2023 研发投入金额 | 万元 | 53,487.55 | 50,259.26 | 43,370.74","指标 | 单位 | 2025 | 2024 | 2023 
研发投入金额 | 万元 | 53,487.55 | 50,259.26 | 43,370.74",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
002011_盾安环境_2025_ESG报告,g_board_diversity,False,2025年，公司持续完善治理体系，推进董事会多元化建设，女性董事占比超20%,2025年，公司持续完善治理体系，推进董事会多元化建设，女性董事占比超20%,derived,normalized_or_inferred,ratio_from_disclosed_counts_or_fraction,证据明确披露女性董事人数及占比，支持董事会多元化指标。,"{""numeric_tokens"":[""2025"",""20%""],""evidence_quote"":""2025年，公司持续完善治理体系，推进董事会多元化建设，女性董事占比超20%""}",deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
002011_盾安环境_2025_ESG报告,g_tax_transparency,True,公司连续纳税信用评价被评定为A级，近三年以来获得诸暨市“高质量发展突出贡献企业”、及国家税务总局绍兴市税务局与绍兴市工商业联合会颁布的“2024绍兴市民营企业纳税贡献30强”。,公司连续纳税信用评价被评定为A级，近三年以来获得诸暨市“高质量发展突出贡献企业”、及国家税务总局绍兴市税务局与绍兴市工商业联合会颁布的“2024绍兴市民营企业纳税贡献30强,,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
002011_盾安环境_2025_ESG报告,g_investor_relations,True,公司高度重视并持续健全投资者关系管理机制，通过互动易平台、热线电话、电子信箱、传真、联合调研等多种渠道，持续加强与广大投资者尤其是中小投资者的常态化沟通和交流。,公司高度重视并持续健全投资者关系管理机制，通过互动易平台、热线电话、电子信箱、传真、联合调研等多种渠道，持续加强与广大投资者尤其是中小投资者的常态化沟通和交流,,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
002011_盾安环境_2025_ESG报告,e_ghg_scope1,True,"指标 | 单位 | 2025 | 2024 | 2023 范围一 | 吨二氧化碳当量 | 16,164.76 | 17,449.77 | 16,152.22","指标 | 单位 | 2025 | 2024 | 2023 
范围一 | 吨二氧化碳当量 | 16,164.76 | 17,449.77 | 16,152.22",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
002011_盾安环境_2025_ESG报告,s_training,True,"指标 | 单位 | 2025 | 2024 | 2023 培训人次 | 人 | 29,253 | 39,980 | 33,385","指标 | 单位 | 2025 | 2024 | 2023 
培训人次 | 人 | 29,253 | 39,980 | 33,385",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
002035_华帝股份_2025_ESG报告,e_green_office,True,华帝股份积极践行绿色低碳发展理念，将绿色办公作为企业可持续发展的重要实践领域。公司通过推行无纸化办公、强化智能用电管理、倡导绿色文化等多维举措，持续降低日常运营过程中的资源消耗与环境足迹。,华帝股份积极践行绿色低碳发展理念，将绿色办公作为企业可持续发展的重要实践领域。公司通过推行无纸化办公、强化智能用电管理、倡导绿色文化等多维举措，持续降低日常运营过程中的资源消耗与环境足迹,,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
